Professor ID,Branch,Description,Locality,Schedule,Home Latitude,Home Longitude
PROF-AIJO-001,AIJO,All India JAM-2025 Organising,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5239857,77.1922228
PROF-HSS-003,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5488425,77.2028165
PROF-HSS-004,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54759453010438,77.18704523653373
PROF-HSS-005,HSS,Department of Humanities and Social Sciences,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-HSS-006,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548459669605684,77.18726978407116
PROF-HSS-007,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.549418,77.2009925
PROF-HSS-008,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5529275,77.1993987
PROF-HSS-009,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545045417574922,77.18194880306689
PROF-HSS-010,HSS,Department of Humanities and Social Sciences,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-HSS-011,HSS,Department of Humanities and Social Sciences,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-HSS-012,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5472863,77.1986297
PROF-HSS-013,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5528132,77.2003037
PROF-HSS-014,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5467532,77.1999343
PROF-HSS-015,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547984850971325,77.1869061657239
PROF-HSS-016,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548307111114916,77.18660473535047
PROF-HSS-017,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5495154,77.2001749
PROF-HSS-018,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545268,77.1824851
PROF-HSS-019,HSS,Department of Humanities and Social Sciences,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-HSS-020,HSS,Department of Humanities and Social Sciences,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5243532,77.1916998
PROF-HSS-021,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5489764,77.19758
PROF-HSS-022,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5509721,77.2030266
PROF-HSS-023,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5470431,77.2011547
PROF-HSS-024,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5514547,77.19909
PROF-HSS-025,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5485484,77.2026738
PROF-HSS-026,HSS,Department of Humanities and Social Sciences,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5239857,77.1922228
PROF-HSS-027,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5502522,77.2004353
PROF-HSS-028,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54902,77.2028205
PROF-HSS-029,HSS,Department of Humanities and Social Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433568,77.1995502
PROF-HSS-030,HSS,Department of Humanities and Social Sciences,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.527234,77.1944877
PROF-HSS-031,HSS,Department of Humanities and Social Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5427376,77.1968514
PROF-HSS-032,HSS,Department of Humanities and Social Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5442488,77.200649
PROF-HSS-033,HSS,Department of Humanities and Social Sciences,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-HSS-034,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507082,77.1989207
PROF-HSS-035,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-HSS-036,HSS,Department of Humanities and Social Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5436643,77.1997561
PROF-HSS-037,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5508287,77.198638
PROF-HSS-038,HSS,Department of Humanities and Social Sciences,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5243392,77.1924262
PROF-HSS-039,HSS,Department of Humanities and Social Sciences,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-HSS-040,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54865,77.2021863
PROF-HSS-041,HSS,Department of Humanities and Social Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5447499,77.1990667
PROF-HSS-042,HSS,Department of Humanities and Social Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-HSS-043,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.549013,77.2005796
PROF-HSS-044,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5486733,77.2003324
PROF-HSS-045,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507386,77.2031792
PROF-HSS-046,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5485325,77.2008006
PROF-HSS-047,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507933,77.202171
PROF-HSS-048,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5518961,77.1985483
PROF-HSS-049,HSS,Department of Humanities and Social Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5470772,77.1998057
PROF-MS-001,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5478003,77.1982342
PROF-MS-002,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5436643,77.1997561
PROF-MS-003,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5432157,77.199961
PROF-MS-004,MS,Department of Management Studies,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5243615,77.1946377
PROF-MS-005,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480466,77.1973627
PROF-MS-006,MS,Department of Management Studies,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548307111114916,77.18660473535047
PROF-MS-007,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5491856,77.2028952
PROF-MS-008,MS,Department of Management Studies,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5244807,77.1955897
PROF-MS-009,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5504609,77.201951
PROF-MS-010,MS,Department of Management Studies,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-MS-011,MS,Department of Management Studies,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545015385658203,77.18258702640524
PROF-MS-012,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5437546,77.2000552
PROF-MS-013,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5439085,77.2004607
PROF-MS-014,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5485325,77.2008006
PROF-MS-015,MS,Department of Management Studies,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548213024599153,77.18703042734593
PROF-MS-016,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544039,77.2005692
PROF-MS-017,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480466,77.1973627
PROF-MS-018,MS,Department of Management Studies,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.524983,77.1919368
PROF-MS-019,MS,Department of Management Studies,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5249352,77.1961566
PROF-MS-020,MS,Department of Management Studies,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544988879292514,77.18207899261974
PROF-MS-021,MS,Department of Management Studies,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544988879292514,77.18207899261974
PROF-MS-022,MS,Department of Management Studies,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5253214,77.1967322
PROF-MS-023,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5483438,77.1975405
PROF-MS-024,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5441328,77.1979946
PROF-MS-025,MS,Department of Management Studies,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5437546,77.2000552
PROF-MS-026,MS,Department of Management Studies,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-MS-027,MS,Department of Management Studies,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545852646153847,77.18051134615385
PROF-MS-028,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5532632,77.1989392
PROF-MS-029,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5472863,77.1986297
PROF-MS-030,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5473528,77.2000312
PROF-MS-031,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5475947,77.2023259
PROF-MS-032,MS,Department of Management Studies,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.549418,77.2009925
PROF-MS-033,MS,Department of Management Studies,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-MSE-001,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5473476,77.2015933
PROF-MSE-002,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5470143,77.2005985
PROF-MSE-003,MSE,Department of Materials Science and Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-MSE-004,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544886732771126,77.18261133062138
PROF-MSE-005,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5484843,77.2021163
PROF-MSE-006,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5509124,77.1988111
PROF-MSE-007,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5485389,77.2018953
PROF-MSE-008,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5488425,77.2028165
PROF-MSE-009,MSE,Department of Materials Science and Engineering,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-MSE-010,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54539580532508,77.1827515748043
PROF-MSE-011,MSE,Department of Materials Science and Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5437934,77.1998579
PROF-MSE-012,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545045417574922,77.18194880306689
PROF-MSE-013,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480177958514,77.1860334484874
PROF-MSE-014,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5508607,77.2003856
PROF-MSE-015,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-MSE-016,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-MSE-017,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5472863,77.1986297
PROF-MSE-018,MSE,Department of Materials Science and Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54539580532508,77.1827515748043
PROF-MSE-019,MSE,Department of Materials Science and Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-MSE-020,MSE,Department of Materials Science and Engineering,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5252665,77.1919824
PROF-MSE-021,MSE,Department of Materials Science and Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5505028,77.1980913
PROF-MAT-001,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5473476,77.2015933
PROF-MAT-002,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.549013,77.2005796
PROF-MAT-003,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5506656,77.1981782
PROF-MAT-004,MAT,Department of Mathematics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-MAT-005,MAT,Department of Mathematics,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5431658,77.1971159
PROF-MAT-006,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487713,77.2020768
PROF-MAT-007,MAT,Department of Mathematics,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-MAT-008,MAT,Department of Mathematics,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433156,77.200244
PROF-MAT-009,MAT,Department of Mathematics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-MAT-010,MAT,Department of Mathematics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-MAT-011,MAT,Department of Mathematics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-MAT-012,MAT,Department of Mathematics,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5260667,77.1929991
PROF-MAT-013,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5505607,77.198591
PROF-MAT-014,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545045417574922,77.18194880306689
PROF-MAT-015,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5491856,77.2028952
PROF-MAT-016,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5482369,77.2025781
PROF-MAT-017,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5491874,77.1976849
PROF-MAT-018,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545847385340092,77.18240537459992
PROF-MAT-019,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54539580532508,77.1827515748043
PROF-MAT-020,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545852646153847,77.18051134615385
PROF-MAT-021,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5517531,77.2004802
PROF-MAT-022,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5525329,77.1986088
PROF-MAT-023,MAT,Department of Mathematics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-MAT-024,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54539580532508,77.1827515748043
PROF-MAT-025,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5484843,77.2021163
PROF-MAT-026,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5526719,77.2010949
PROF-MAT-027,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545268,77.1824851
PROF-MAT-028,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5509061,77.2029464
PROF-MAT-029,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5501411,77.2033546
PROF-MAT-030,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507386,77.2031792
PROF-MAT-031,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545447577918868,77.18238524700153
PROF-MAT-032,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5494701,77.2032168
PROF-MAT-033,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5473364,77.2006491
PROF-MAT-034,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5505299,77.2021556
PROF-MAT-035,MAT,Department of Mathematics,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-MAT-036,MAT,Department of Mathematics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476932,77.2000622
PROF-MAT-037,MAT,Department of Mathematics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548213024599153,77.18703042734593
PROF-ME-001,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5478003,77.1982342
PROF-ME-002,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547920179785653,77.18666862446504
PROF-ME-003,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544886732771126,77.18261133062138
PROF-ME-004,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507933,77.202171
PROF-ME-005,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-ME-006,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5468846,77.2013925
PROF-ME-007,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5425738,77.1971582
PROF-ME-008,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5503378,77.2030701
PROF-ME-009,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545015385658203,77.18258702640524
PROF-ME-010,ME,Department of Mechanical Engineering,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5246871,77.1912236
PROF-ME-011,ME,Department of Mechanical Engineering,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.523914,77.1969537
PROF-ME-012,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545002579025223,77.18249506043074
PROF-ME-013,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480177958514,77.1860334484874
PROF-ME-014,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477313,77.2024464
PROF-ME-015,ME,Department of Mechanical Engineering,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5257517,77.1960386
PROF-ME-016,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-ME-017,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544039,77.2005692
PROF-ME-018,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5471987,77.2008611
PROF-ME-019,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433839,77.1995652
PROF-ME-020,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5526793,77.198808
PROF-ME-021,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5517155,77.1985593
PROF-ME-022,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5436752,77.2003948
PROF-ME-023,ME,Department of Mechanical Engineering,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5234998,77.1949038
PROF-ME-024,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-ME-025,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544039,77.2005692
PROF-ME-026,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5471323,77.2020843
PROF-ME-027,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
